ID: 291	x: 91	y: 2	spin: 1.000000
ID: 292	x: 92	y: 2	spin: 1.000000
ID: 293	x: 93	y: 2	spin: 1.000000
ID: 294	x: 94	y: 2	spin: 1.000000
ID: 295	x: 95	y: 2	spin: 1.000000
ID: 296	x: 96	y: 2	spin: 1.000000
ID: 297	x: 97	y: 2	spin: 1.000000
ID: 298	x: 98	y: 2	spin: 1.000000
ID: 299	x: 99	y: 2	spin: 1.000000
ID: 300	x: 0	y: 3	spin: 1.000000
ID: 301	x: 1	y: 3	spin: -1.000000
ID: 302	x: 2	y: 3	spin: 1.000000
ID: 303	x: 3	y: 3	spin: 1.000000
ID: 304	x: 4	y: 3	spin: 1.000000
ID: 305	x: 5	y: 3	spin: 1.000000
ID: 306	x: 6	y: 3	spin: 1.000000
ID: 307	x: 7	y: 3	spin: 1.000000
ID: 308	x: 8	y: 3	spin: 1.000000
ID: 309	x: 9	y: 3	spin: 1.000000
ID: 310	x: 10	y: 3	spin: 1.000000
ID: 311	x: 11	y: 3	spin: 1.000000
ID: 312	x: 12	y: 3	spin: 1.000000
ID: 313	x: 13	y: 3	spin: 1.000000
ID: 314	x: 14	y: 3	spin: 1.000000
ID: 315	x: 15	y: 3	spin: 1.000000
ID: 316	x: 16	y: 3	spin: 1.000000
ID: 317	x: 17	y: 3	spin: 1.000000
ID: 318	x: 18	y: 3	spin: 1.000000
ID: 319	x: 19	y: 3	spin: 1.000000
ID: 320	x: 20	y: 3	spin: 1.000000
ID: 321	x: 21	y: 3	spin: 1.000000
ID: 322	x: 22	y: 3	spin: 1.000000
ID: 323	x: 23	y: 3	spin: 1.000000
ID: 324	x: 24	y: 3	spin: 1.000000
ID: 325	x: 25	y: 3	spin: 1.000000
ID: 326	x: 26	y: 3	spin: 1.000000
ID: 327	x: 27	y: 3	spin: 1.000000
ID: 328	x: 28	y: 3	spin: 1.000000
ID: 329	x: 29	y: 3	spin: -1.000000
ID: 330	x: 30	y: 3	spin: -1.000000
ID: 331	x: 31	y: 3	spin: 1.000000
ID: 332	x: 32	y: 3	spin: 1.000000
ID: 333	x: 33	y: 3	spin: 1.000000
ID: 334	x: 34	y: 3	spin: 1.000000
ID: 335	x: 35	y: 3	spin: 1.000000
ID: 336	x: 36	y: 3	spin: 1.000000
ID: 337	x: 37	y: 3	spin: 1.000000
ID: 338	x: 38	y: 3	spin: 1.000000
ID: 339	x: 39	y: 3	spin: 1.000000
ID: 340	x: 40	y: 3	spin: 1.000000
ID: 341	x: 41	y: 3	spin: 1.000000
ID: 342	x: 42	y: 3	spin: 1.000000
ID: 343	x: 43	y: 3	spin: 1.000000
ID: 344	x: 44	y: 3	spin: 1.000000
ID: 345	x: 45	y: 3	spin: -1.000000
ID: 346	x: 46	y: 3	spin: 1.000000
ID: 347	x: 47	y: 3	spin: 1.000000
ID: 348	x: 48	y: 3	spin: 1.000000
ID: 349	x: 49	y: 3	spin: 1.000000
ID: 350	x: 50	y: 3	spin: 1.000000
ID: 351	x: 51	y: 3	spin: 1.000000
ID: 352	x: 52	y: 3	spin: 1.000000
ID: 353	x: 53	y: 3	spin: 1.000000
ID: 354	x: 54	y: 3	spin: 1.000000
ID: 355	x: 55	y: 3	spin: 1.000000
ID: 356	x: 56	y: 3	spin: 1.000000
ID: 357	x: 57	y: 3	spin: 1.000000
ID: 358	x: 58	y: 3	spin: 1.000000
ID: 359	x: 59	y: 3	spin: 1.000000
ID: 360	x: 60	y: 3	spin: 1.000000
ID: 361	x: 61	y: 3	spin: 1.000000
ID: 362	x: 62	y: 3	spin: 1.000000
ID: 363	x: 63	y: 3	spin: 1.000000
ID: 364	x: 64	y: 3	spin: 1.000000
ID: 365	x: 65	y: 3	spin: 1.000000
ID: 366	x: 66	y: 3	spin: 1.000000
ID: 367	x: 67	y: 3	spin: 1.000000
ID: 368	x: 68	y: 3	spin: 1.000000
ID: 369	x: 69	y: 3	spin: 1.000000
ID: 370	x: 70	y: 3	spin: 1.000000
ID: 371	x: 71	y: 3	spin: 1.000000
ID: 372	x: 72	y: 3	spin: 1.000000
ID: 373	x: 73	y: 3	spin: 1.000000
ID: 374	x: 74	y: 3	spin: 1.000000
ID: 375	x: 75	y: 3	spin: 1.000000
ID: 376	x: 76	y: 3	spin: 1.000000
ID: 377	x: 77	y: 3	spin: 1.000000
ID: 378	x: 78	y: 3	spin: 1.000000
ID: 379	x: 79	y: 3	spin: 1.000000
ID: 380	x: 80	y: 3	spin: 1.000000
ID: 381	x: 81	y: 3	spin: 1.000000
ID: 382	x: 82	y: 3	spin: 1.000000
ID: 383	x: 83	y: 3	spin: 1.000000
ID: 384	x: 84	y: 3	spin: 1.000000
ID: 385	x: 85	y: 3	spin: 1.000000
ID: 386	x: 86	y: 3	spin: 1.000000
ID: 387	x: 87	y: 3	spin: 1.000000
ID: 388	x: 88	y: 3	spin: 1.000000
ID: 389	x: 89	y: 3	spin: 1.000000
ID: 390	x: 90	y: 3	spin: 1.000000
ID: 391	x: 91	y: 3	spin: 1.000000
ID: 392	x: 92	y: 3	spin: 1.000000
ID: 393	x: 93	y: 3	spin: 1.000000
ID: 394	x: 94	y: 3	spin: 1.000000
ID: 395	x: 95	y: 3	spin: 1.000000
ID: 396	x: 96	y: 3	spin: -1.000000
ID: 397	x: 97	y: 3	spin: 1.000000
ID: 398	x: 98	y: 3	spin: 1.000000
ID: 399	x: 99	y: 3	spin: 1.000000
ID: 400	x: 0	y: 4	spin: 1.000000
ID: 401	x: 1	y: 4	spin: 1.000000
ID: 402	x: 2	y: 4	spin: 1.000000
ID: 403	x: 3	y: 4	spin: 1.000000
ID: 404	x: 4	y: 4	spin: 1.000000
ID: 405	x: 5	y: 4	spin: 1.000000
ID: 406	x: 6	y: 4	spin: 1.000000
ID: 407	x: 7	y: 4	spin: 1.000000
ID: 408	x: 8	y: 4	spin: -1.000000
ID: 409	x: 9	y: 4	spin: 1.000000
ID: 410	x: 10	y: 4	spin: 1.000000
ID: 411	x: 11	y: 4	spin: 1.000000
ID: 412	x: 12	y: 4	spin: 1.000000
ID: 413	x: 13	y: 4	spin: 1.000000
ID: 414	x: 14	y: 4	spin: 1.000000
ID: 415	x: 15	y: 4	spin: 1.000000
ID: 416	x: 16	y: 4	spin: 1.000000
ID: 417	x: 17	y: 4	spin: 1.000000
ID: 418	x: 18	y: 4	spin: 1.000000
ID: 419	x: 19	y: 4	spin: 1.000000
ID: 420	x: 20	y: 4	spin: -1.000000
ID: 421	x: 21	y: 4	spin: 1.000000
ID: 422	x: 22	y: 4	spin: 1.000000
ID: 423	x: 23	y: 4	spin: 1.000000
ID: 424	x: 24	y: 4	spin: 1.000000
ID: 425	x: 25	y: 4	spin: 1.000000
ID: 426	x: 26	y: 4	spin: -1.000000
ID: 427	x: 27	y: 4	spin: -1.000000
ID: 428	x: 28	y: 4	spin: -1.000000
ID: 429	x: 29	y: 4	spin: 1.000000
ID: 430	x: 30	y: 4	spin: 1.000000
ID: 431	x: 31	y: 4	spin: 1.000000
ID: 432	x: 32	y: 4	spin: 1.000000
ID: 433	x: 33	y: 4	spin: 1.000000
ID: 434	x: 34	y: 4	spin: 1.000000
ID: 435	x: 35	y: 4	spin: 1.000000
ID: 436	x: 36	y: 4	spin: 1.000000
ID: 437	x: 37	y: 4	spin: 1.000000
ID: 438	x: 38	y: 4	spin: 1.000000
ID: 439	x: 39	y: 4	spin: 1.000000
ID: 440	x: 40	y: 4	spin: 1.000000
ID: 441	x: 41	y: 4	spin: 1.000000
ID: 442	x: 42	y: 4	spin: 1.000000
ID: 443	x: 43	y: 4	spin: 1.000000
ID: 444	x: 44	y: 4	spin: 1.000000
ID: 445	x: 45	y: 4	spin: 1.000000
ID: 446	x: 46	y: 4	spin: 1.000000
ID: 447	x: 47	y: 4	spin: 1.000000
ID: 448	x: 48	y: 4	spin: 1.000000
ID: 449	x: 49	y: 4	spin: 1.000000
ID: 450	x: 50	y: 4	spin: 1.000000
ID: 451	x: 51	y: 4	spin: 1.000000
ID: 452	x: 52	y: 4	spin: 1.000000
ID: 453	x: 53	y: 4	spin: 1.000000
ID: 454	x: 54	y: 4	spin: 1.000000
ID: 455	x: 55	y: 4	spin: 1.000000
ID: 456	x: 56	y: 4	spin: 1.000000
ID: 457	x: 57	y: 4	spin: 1.000000
ID: 458	x: 58	y: 4	spin: 1.000000
ID: 459	x: 59	y: 4	spin: 1.000000
